DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,TRADE_TYPE,HS_SECTION,HS_CHAPTER,COUNTRY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-11,968648.18,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-12,803918.07,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2025-01,607308.68,,,,
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2025-02,5993097.41,,,,
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2025-03,1762402.97,,,,
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-01,603723529.09,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-02,516675169.22,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-03,817318848.31,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-04,641675299.44,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-05,698042741.62,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-06,528160176.92,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-07,660395899.31,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-08,493585074.27,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-09,551259756.88,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-10,549173499.42,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-11,1854265917.43,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2017-12,709273174.65,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-01,1039003463.73,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-02,1559960139.87,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-03,1330782159.09,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-04,1333655950.81,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-05,1284934655.53,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-06,1000789103.05,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-07,1332853330.41,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-08,1092734212.82,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-09,1409177088.80,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-10,1181919437.97,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-11,2383381554.73,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2018-12,1300967187.84,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-01,1161066847.87,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-02,1100093748.03,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-03,1264959737.51,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-04,1112765417.26,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-05,1019685209.17,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-06,856943693.12,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-07,925273760.82,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-08,788169101.38,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-09,839369068.14,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-10,954846417.65,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,48,2019-11,2071092369.28,,,,0
