DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,QUARTER,QGDP_SYS,QGDP_UNIT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2014,10247,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2015,12428,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2016,12714,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2017,14917,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2018,14901,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2019,15794,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2020,15407,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2021,18290,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2022,19903,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2023,21750,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2024,22582,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2013,5.46035,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2014,10.369205,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2015,4.566078,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2016,5.961115,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2017,1.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2018,3.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2019,3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2020,1.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2021,3.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2022,5.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2023,2.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2024,6.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2013,18.99019,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2014,18.163394,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2015,9.590116,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2016,6.752575,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2017,7.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2018,7.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2019,7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2020,1.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2021,-2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2022,9.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2023,3.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2024,3.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2012,1934,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2013,1726,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2014,2106,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2015,2233,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2016,2516,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2017,2626,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2018,2513,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2019,2739,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2020,2433,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2021,3446,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2022,3559,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2023,3861,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ART,Q4,CUR,VAL,2024,4084,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2013,3.392332,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2014,15.114565,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2015,6.751011,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2016,10.088393,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2017,-0.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2018,-9.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2019,-2.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2020,-18.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2021,9.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2022,12.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2023,10.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CUR,GWTH_RATE,2024,10.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2013,13.346896,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2014,16.166724,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2015,7.488012,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2016,4.231888,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2017,4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2018,2.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2019,10.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2020,-10.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2021,27,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2022,19.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2023,8.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q2,CUR,GWTH_RATE,2024,7.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2013,4.573234,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2014,-4.359837,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2015,10.089501,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2016,16.577811,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2017,6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2018,8.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2019,-7.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2020,1.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2021,-34.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2022,34.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2023,17.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2024,1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ART,Q1,CUR,GWTH_RATE,2025,8.000168352,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2012,15902,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2013,19597,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2014,19353,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2015,21208,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2016,17325,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2017,17675,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2018,18055,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2019,18599,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2020,13251,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2021,16683,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2022,20014,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2023,21995,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TRA,Q4,CUR,VAL,2024,26753,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2013,-2.685665,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2014,24.303978,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2015,10.605127,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2016,5.080194,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2017,9.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2018,12.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2019,-5.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2020,-0.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2021,25,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2022,-2.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2023,12.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q4,CUR,GWTH_RATE,2024,10.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2012,13622,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2013,15386,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2014,16542,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2015,17646,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2016,18161,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2017,18063,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2018,19019,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2019,19856,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2020,16522,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2021,18721,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2022,20231,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2023,23697,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PRO,Q3,CUR,VAL,2024,24450,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2012,17221,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2013,19591,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2014,23344,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2015,23413,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2016,22859,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2017,25496,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2018,28280,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2019,27519,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2020,26447,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2021,27060,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2022,28432,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2023,28527,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,PUB,Q2,CUR,VAL,2024,30280,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2013,12.823625,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2014,5.725578,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2015,4.772606,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2016,2.757553,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2017,4.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2018,1.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2019,2.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2020,-12.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2021,14.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2022,9.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2023,10.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_NO,Q4,CUR,GWTH_RATE,2024,10.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2013,25.33657,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2014,13.724798,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2015,6.101955,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2016,6.982085,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2017,7.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2018,7.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2019,6.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2020,-1.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2021,-0.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2022,7.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2023,3.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q3,CUR,GWTH_RATE,2024,4.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2012,6182,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2013,6734,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2014,8109,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2015,7818,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2016,7300,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2017,7632,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2018,7564,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2019,7648,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2020,2554,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2021,7474,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2022,9413,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2023,10634,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ACC,Q2,CUR,VAL,2024,11349,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2013,20.991013,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2014,11.68953,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2015,5.491905,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2016,5.006653,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2017,0.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2018,0.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2019,2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2020,-14.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2021,9.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2022,13.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2023,10.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CUR,GWTH_RATE,2024,7.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2012,307347,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2013,322544,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2014,305057,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2015,270914,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2016,289166,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2017,304135,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2018,338131,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2019,318705,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2020,255416,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2021,341751,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2022,391105,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2023,411843,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q4,CUR,VAL,2024,427570,,,,0
